Aggregate,Dish,Washer,Fridge
349.55,0.0,2.0,140.0
358.12,0.0,2.0,145.0
354.1,0.0,2.0,145.0
348.51,0.0,2.0,141.0
210.34,0.0,2.0,0.0
209.14,0.0,2.0,0.0
211.09,0.0,2.0,0.0
212.2,0.0,2.0,0.0
211.06,0.0,2.0,1.0
215.47,0.0,2.0,1.0
209.81,1.0,2.0,1.0
212.97,0.0,2.0,1.0
211.67,0.0,2.0,0.0
210.96,0.0,2.0,1.0
210.12,0.0,2.0,0.0
209.77,0.0,2.0,0.0
212.88,1.0,2.0,0.0
210.88,0.0,2.0,0.0
211.76,0.0,2.0,1.0
210.27,1.0,2.0,0.0
211.08,0.0,2.0,1.0
210.38,0.0,2.0,0.0
208.52,0.0,2.0,0.0
209.99,1.0,2.0,0.0
207.45,1.0,2.0,0.0
208.72,0.0,2.0,0.0
208.03,0.0,2.0,1.0
208.05,1.0,2.0,1.0
208.49,0.0,2.0,0.0
207.34,0.0,2.0,0.0
208.27,1.0,2.0,1.0
208.44,1.0,2.0,1.0
207.84,0.0,2.0,0.0
207.9,0.0,2.0,1.0
208.05,0.0,2.0,1.0
216.51,0.0,2.0,1.0
207.75,1.0,2.0,0.0
208.61,1.0,2.0,1.0
206.86,0.0,2.0,0.0
211.4,0.0,2.0,0.0
210.05,0.0,2.0,0.0
208.34,0.0,2.0,1.0
207.87,1.0,2.0,0.0
207.76,1.0,2.0,1.0
213.22,0.0,3.0,1.0
219.47,0.0,2.0,1.0
216.5,0.0,2.0,1.0
210.1,0.0,2.0,0.0
208.49,0.0,2.0,0.0
208.82,0.0,2.0,0.0
208.37,0.0,2.0,0.0
208.31,0.0,2.0,1.0
210.09,0.0,2.0,0.0
209.4,0.0,2.0,0.0
207.28,0.0,2.0,1.0
208.39,0.0,2.0,1.0
215.09,0.0,2.0,1.0
217.48,0.0,2.0,0.0
210.21,0.0,2.0,0.0
209.07,0.0,3.0,0.0
208.43,0.0,2.0,1.0
207.49,0.0,2.0,0.0
207.7,1.0,2.0,0.0
208.87,0.0,2.0,0.0
209.47,0.0,2.0,0.0
209.65,0.0,2.0,0.0
208.29,0.0,2.0,0.0
207.49,0.0,2.0,0.0
208.41,1.0,2.0,1.0
218.03,1.0,3.0,1.0
209.04,1.0,3.0,1.0
208.93,0.0,2.0,1.0
209.67,1.0,2.0,1.0
208.18,0.0,2.0,0.0
207.62,0.0,2.0,0.0
208.33,1.0,2.0,0.0
208.83,1.0,2.0,0.0
208.65,1.0,2.0,0.0
208.25,0.0,2.0,0.0
207.91000000000005,0.0,2.0,0.0
208.66,1.0,2.0,0.0
207.99,0.0,3.0,1.0
222.89,0.0,2.0,0.0
221.46,0.0,2.0,0.0
214.37,0.0,2.0,1.0
209.6,0.0,2.0,1.0
211.73,0.0,2.0,0.0
208.09,0.0,2.0,0.0
212.77,1.0,2.0,0.0
210.73,1.0,2.0,0.0
211.83,1.0,2.0,1.0
211.5,1.0,2.0,1.0
210.7,0.0,2.0,1.0
218.41,0.0,2.0,0.0
208.9,0.0,2.0,0.0
210.17,0.0,2.0,0.0
211.73,0.0,2.0,1.0
209.07,1.0,2.0,0.0
207.43,0.0,2.0,0.0
208.36,1.0,2.0,1.0
212.11,1.0,2.0,1.0
208.64,1.0,2.0,0.0
212.46,1.0,2.0,0.0
209.77,1.0,3.0,0.0
213.94,1.0,3.0,0.0
220.38,0.0,2.0,0.0
221.42,0.0,2.0,0.0
210.29,0.0,2.0,0.0
212.38,0.0,2.0,0.0
212.1,0.0,2.0,1.0
212.23,0.0,2.0,0.0
213.37,0.0,2.0,1.0
212.95,0.0,2.0,1.0
213.16,0.0,2.0,1.0
214.04,0.0,2.0,0.0
214.02,1.0,2.0,0.0
221.63,1.0,2.0,0.0
218.78,1.0,2.0,0.0
217.82,1.0,2.0,0.0
215.42,0.0,2.0,0.0
215.58,1.0,2.0,0.0
216.48,0.0,2.0,0.0
218.44,1.0,2.0,1.0
223.78,0.0,2.0,1.0
221.16,1.0,2.0,1.0
221.79,1.0,2.0,0.0
220.85,0.0,3.0,1.0
218.5,1.0,2.0,1.0
220.82,0.0,2.0,1.0
225.04,0.0,2.0,0.0
219.91000000000005,0.0,2.0,0.0
218.07,1.0,3.0,0.0
218.81,1.0,3.0,0.0
219.05,0.0,2.0,0.0
219.08,0.0,2.0,0.0
219.67,1.0,2.0,0.0
220.78,0.0,2.0,0.0
220.48,1.0,2.0,1.0
218.55,1.0,2.0,0.0
219.1,0.0,2.0,0.0
221.06,1.0,2.0,0.0
222.64,0.0,2.0,0.0
223.44,0.0,2.0,0.0
220.05,1.0,2.0,0.0
220.94,0.0,2.0,0.0
223.84,0.0,2.0,0.0
218.92,1.0,2.0,0.0
219.84,0.0,3.0,1.0
220.99,1.0,3.0,0.0
218.79,0.0,2.0,0.0
219.12,1.0,3.0,0.0
219.12,1.0,2.0,1.0
222.36,0.0,2.0,1.0
222.6,1.0,2.0,0.0
220.23,0.0,2.0,0.0
217.8,0.0,2.0,0.0
221.23,0.0,2.0,0.0
221.05,0.0,3.0,1.0
218.95,1.0,2.0,1.0
220.37,1.0,2.0,0.0
220.39,0.0,2.0,0.0
219.77,0.0,2.0,0.0
219.05,1.0,3.0,1.0
222.6,0.0,3.0,0.0
222.26,1.0,2.0,0.0
220.76,1.0,2.0,0.0
219.3,0.0,2.0,0.0
218.5,0.0,2.0,0.0
219.15,0.0,2.0,1.0
218.38,0.0,2.0,1.0
217.79,1.0,2.0,0.0
221.58,1.0,2.0,0.0
222.78,0.0,2.0,1.0
219.91,0.0,2.0,0.0
225.83,1.0,2.0,0.0
227.85,0.0,2.0,0.0
221.49,1.0,2.0,0.0
223.48,1.0,2.0,0.0
221.16,1.0,2.0,0.0
222.38,1.0,2.0,1.0
225.37,1.0,2.0,1.0
220.62,0.0,2.0,1.0
222.16,1.0,3.0,0.0
217.47,1.0,2.0,0.0
219.84,1.0,2.0,1.0
223.89,1.0,2.0,1.0
222.31,1.0,2.0,1.0
221.95,0.0,3.0,1.0
221.77,0.0,2.0,0.0
220.73,0.0,2.0,0.0
219.52,0.0,2.0,0.0
217.6,0.0,2.0,0.0
218.45,1.0,2.0,1.0
213.88,0.0,2.0,0.0
220.75,1.0,2.0,1.0
222.47,0.0,2.0,0.0
225.7,0.0,2.0,1.0
227.02,0.0,2.0,1.0
223.35,1.0,2.0,0.0
218.77,0.0,2.0,0.0
216.94,0.0,2.0,1.0
222.3,0.0,2.0,1.0
220.06,1.0,2.0,1.0
221.55,0.0,2.0,0.0
225.1,0.0,3.0,1.0
222.45,1.0,2.0,0.0
221.35,0.0,2.0,0.0
221.77,1.0,2.0,0.0
219.0,1.0,2.0,0.0
218.54,0.0,2.0,1.0
219.15,0.0,2.0,1.0
218.39,1.0,3.0,0.0
214.99,0.0,2.0,0.0
214.79,0.0,2.0,0.0
217.16,0.0,2.0,1.0
221.29,1.0,2.0,1.0
217.41,0.0,2.0,1.0
220.97000000000003,0.0,2.0,1.0
218.31,0.0,3.0,0.0
218.58,0.0,2.0,1.0
219.3,0.0,2.0,0.0
217.72,0.0,2.0,1.0
217.41,0.0,2.0,0.0
215.86,0.0,2.0,0.0
217.81,0.0,2.0,1.0
215.45,0.0,2.0,0.0
219.89,0.0,2.0,0.0
217.42,0.0,3.0,1.0
217.56,0.0,3.0,1.0
215.87,0.0,2.0,0.0
218.76,1.0,2.0,1.0
215.05,0.0,2.0,0.0
216.63,1.0,2.0,0.0
221.44,1.0,2.0,1.0
217.91,0.0,2.0,1.0
217.83,0.0,2.0,0.0
217.27,1.0,2.0,0.0
217.19,1.0,3.0,0.0
211.73,0.0,2.0,0.0
212.99,0.0,2.0,1.0
212.75,1.0,2.0,1.0
209.65,0.0,2.0,1.0
210.01,0.0,2.0,0.0
211.91,0.0,2.0,0.0
210.73,1.0,2.0,0.0
210.12,1.0,2.0,1.0
209.05,0.0,2.0,1.0
209.95,0.0,2.0,0.0
210.31,1.0,2.0,1.0
212.21,1.0,2.0,1.0
211.79,1.0,2.0,0.0
209.83,0.0,2.0,0.0
210.04,0.0,2.0,1.0
209.47,0.0,2.0,0.0
210.82,0.0,2.0,0.0
212.29,1.0,2.0,0.0
211.7,0.0,2.0,0.0
217.02,0.0,2.0,1.0
215.8,0.0,2.0,0.0
210.44,1.0,2.0,0.0
210.35,1.0,2.0,0.0
209.89,1.0,2.0,1.0
211.78,1.0,2.0,1.0
209.89,1.0,2.0,1.0
209.7,0.0,2.0,1.0
209.14,0.0,2.0,1.0
209.3,0.0,2.0,0.0
223.93,0.0,2.0,0.0
216.83,0.0,2.0,1.0
213.65,0.0,2.0,1.0
213.38,0.0,3.0,0.0
210.45,0.0,2.0,0.0
211.26,0.0,2.0,0.0
214.18,0.0,2.0,0.0
213.15,0.0,2.0,1.0
212.08,0.0,2.0,1.0
209.62,1.0,2.0,1.0
208.81,0.0,2.0,0.0
214.43,0.0,2.0,0.0
210.02,0.0,2.0,1.0
209.79,0.0,2.0,1.0
209.52,0.0,2.0,0.0
211.22,0.0,2.0,1.0
206.41,1.0,2.0,1.0
210.05,0.0,2.0,1.0
206.54,0.0,2.0,1.0
210.18,0.0,2.0,1.0
209.57,1.0,2.0,1.0
212.12,0.0,2.0,0.0
213.27,1.0,2.0,0.0
217.84,0.0,2.0,1.0
212.01,1.0,2.0,1.0
211.06,1.0,3.0,1.0
212.6,1.0,3.0,1.0
209.04,0.0,2.0,0.0
213.29,1.0,2.0,0.0
210.24,0.0,2.0,1.0
209.87,0.0,2.0,1.0
212.85,0.0,2.0,1.0
209.78,1.0,2.0,0.0
213.1,1.0,2.0,0.0
210.4,0.0,2.0,0.0
214.9,0.0,2.0,1.0
209.31,0.0,2.0,0.0
209.54,0.0,2.0,0.0
208.71,0.0,2.0,0.0
208.02,0.0,2.0,0.0
207.37,0.0,2.0,0.0
208.85,0.0,2.0,0.0
210.1,0.0,2.0,0.0
209.59,1.0,2.0,0.0
208.35,0.0,2.0,0.0
208.54,0.0,3.0,1.0
208.46,0.0,2.0,0.0
209.62,0.0,2.0,0.0
208.99,0.0,2.0,0.0
209.0,0.0,2.0,1.0
208.36,0.0,2.0,1.0
209.06,1.0,3.0,1.0
210.02,0.0,2.0,1.0
209.23,1.0,2.0,0.0
208.44,1.0,2.0,1.0
207.9,0.0,2.0,1.0
218.24,0.0,2.0,0.0
214.4,1.0,2.0,0.0
209.85,1.0,2.0,0.0
208.78,0.0,2.0,1.0
208.92,0.0,2.0,1.0
208.51,0.0,2.0,1.0
208.45,0.0,2.0,1.0
211.32,0.0,2.0,0.0
209.08,0.0,2.0,0.0
208.88,0.0,2.0,0.0
208.41000000000005,0.0,2.0,0.0
208.49,1.0,2.0,0.0
214.06,1.0,2.0,0.0
210.94,0.0,2.0,0.0
210.02,0.0,2.0,0.0
208.5,1.0,2.0,0.0
209.67,1.0,2.0,1.0
208.08,1.0,2.0,0.0
210.84,0.0,2.0,0.0
208.62,0.0,2.0,0.0
209.15,0.0,2.0,0.0
208.21,0.0,2.0,0.0
208.99,0.0,2.0,0.0
208.29,0.0,2.0,1.0
208.17,0.0,2.0,1.0
209.8,0.0,3.0,1.0
210.27,1.0,2.0,0.0
208.66,0.0,2.0,1.0
210.24,0.0,2.0,0.0
210.84,0.0,2.0,1.0
209.86,0.0,2.0,1.0
214.46,0.0,2.0,1.0
214.22,1.0,2.0,0.0
211.55,0.0,3.0,0.0
214.04,0.0,2.0,1.0
210.05,0.0,2.0,0.0
208.51,0.0,2.0,0.0
215.34,1.0,2.0,0.0
211.78,0.0,2.0,0.0
211.99,1.0,2.0,1.0
213.6,0.0,2.0,1.0
219.68,1.0,3.0,1.0
212.88,0.0,2.0,0.0
212.02,1.0,2.0,1.0
215.7,1.0,2.0,1.0
209.17,1.0,2.0,0.0
209.56,1.0,2.0,1.0
213.56,0.0,2.0,3.0
215.62,0.0,2.0,4.0
217.4,0.0,2.0,3.0
220.19,0.0,2.0,6.0
214.7,0.0,2.0,3.0
223.71,0.0,2.0,5.0
222.04,0.0,3.0,3.0
217.23,1.0,3.0,5.0
220.56,0.0,2.0,4.0
216.44,0.0,2.0,3.0
217.38,1.0,2.0,5.0
218.45,1.0,2.0,4.0
219.47,1.0,2.0,5.0
216.06,1.0,2.0,4.0
218.8,0.0,2.0,6.0
224.14,0.0,2.0,3.0
224.02,1.0,2.0,5.0
214.79,1.0,2.0,4.0
215.52,0.0,2.0,5.0
215.66,0.0,2.0,3.0
215.87,0.0,2.0,3.0
213.81,1.0,2.0,5.0
217.32,0.0,2.0,5.0
215.7,1.0,2.0,4.0
215.77,0.0,2.0,5.0
215.49,0.0,2.0,4.0
223.95,1.0,2.0,4.0
228.15,1.0,3.0,4.0
224.02,0.0,2.0,4.0
216.61,0.0,2.0,3.0
215.24,0.0,2.0,5.0
1218.45,0.0,3.0,169.0
398.27,0.0,2.0,190.0
402.85,0.0,2.0,197.0
392.94,0.0,2.0,180.0
390.96,0.0,2.0,180.0
391.25,0.0,2.0,184.0
393.95,0.0,2.0,182.0
392.62,0.0,2.0,177.0
387.42,0.0,2.0,173.0
382.64,0.0,2.0,171.0
379.12,0.0,2.0,169.0
379.33,0.0,2.0,167.0
376.08,0.0,3.0,168.0
377.32,0.0,2.0,171.0
375.15,0.0,2.0,170.0
372.22,0.0,2.0,166.0
372.48,0.0,2.0,166.0
373.57,0.0,2.0,166.0
377.13,0.0,2.0,163.0
370.25,0.0,2.0,163.0
370.93,0.0,3.0,149.0
371.03,0.0,2.0,160.0
369.72,0.0,2.0,165.0
371.4,0.0,3.0,160.0
367.93,0.0,2.0,163.0
367.4,0.0,2.0,162.0
368.57,0.0,2.0,162.0
366.94,0.0,2.0,154.0
367.39,0.0,2.0,157.0
373.68,0.0,2.0,162.0
367.85,0.0,2.0,158.0
367.2,0.0,2.0,161.0
366.91,0.0,2.0,158.0
366.28,0.0,2.0,154.0
367.42,0.0,2.0,159.0
365.41,0.0,2.0,161.0
367.31,0.0,2.0,155.0
366.44,0.0,3.0,159.0
366.93,0.0,2.0,152.0
372.42,0.0,2.0,161.0
364.37,0.0,2.0,160.0
367.05,0.0,2.0,153.0
365.32,0.0,2.0,158.0
366.05,0.0,2.0,155.0
367.01,0.0,2.0,158.0
368.18,0.0,2.0,155.0
366.19,0.0,3.0,158.0
368.79,0.0,2.0,155.0
367.16,0.0,2.0,159.0
368.64,0.0,2.0,154.0
370.24,0.0,2.0,151.0
372.75,0.0,2.0,154.0
364.45,0.0,2.0,154.0
368.37,0.0,2.0,152.0
366.35,0.0,2.0,156.0
365.67,0.0,3.0,153.0
366.25,0.0,3.0,153.0
365.5,0.0,3.0,152.0
366.43,0.0,2.0,151.0
364.46,0.0,2.0,150.0
370.79,0.0,2.0,157.0
372.06,0.0,2.0,153.0
364.06,0.0,3.0,149.0
366.59,0.0,2.0,151.0
365.17,0.0,2.0,155.0
365.4,0.0,2.0,151.0
362.14,0.0,2.0,153.0
364.84,0.0,2.0,148.0
365.07,0.0,3.0,161.0
365.78,0.0,2.0,153.0
362.08,0.0,2.0,152.0
361.72,0.0,2.0,152.0
369.19,0.0,2.0,149.0
368.1,0.0,2.0,156.0
361.63,0.0,3.0,152.0
362.09,0.0,2.0,150.0
361.84,0.0,2.0,150.0
361.7,0.0,2.0,155.0
360.44,0.0,2.0,151.0
360.95,0.0,2.0,150.0
360.3,0.0,2.0,153.0
360.93,0.0,2.0,153.0
361.34,0.0,3.0,145.0
364.06,0.0,2.0,155.0
367.86,0.0,2.0,151.0
362.28,0.0,2.0,154.0
359.84000000000003,0.0,2.0,149.0
360.16,0.0,3.0,149.0
359.64,0.0,2.0,154.0
358.58,0.0,2.0,151.0
360.84,0.0,2.0,150.0
359.19,0.0,2.0,150.0
359.88000000000005,0.0,3.0,156.0
359.33,0.0,2.0,153.0
368.02,0.0,2.0,153.0
359.83000000000004,0.0,2.0,154.0
359.61,0.0,2.0,152.0
361.7,0.0,2.0,150.0
359.25,0.0,2.0,147.0
357.52,0.0,2.0,151.0
358.06,0.0,2.0,152.0
357.42,0.0,2.0,149.0
358.6,0.0,2.0,149.0
361.51,0.0,2.0,149.0
365.73,0.0,3.0,154.0
366.93,0.0,2.0,149.0
358.53,0.0,2.0,149.0
358.5,0.0,2.0,147.0
359.49,0.0,2.0,151.0
357.78000000000003,0.0,2.0,146.0
357.78,0.0,2.0,145.0
357.83,0.0,2.0,149.0
358.75,0.0,3.0,146.0
360.95,0.0,2.0,152.0
370.93,0.0,3.0,131.0
366.09,0.0,2.0,156.0
366.44,0.0,2.0,144.0
357.43,0.0,2.0,148.0
359.05,0.0,3.0,145.0
359.59000000000003,0.0,2.0,144.0
357.62,0.0,2.0,151.0
357.1,0.0,2.0,148.0
359.84,0.0,2.0,148.0
359.85,0.0,2.0,149.0
362.15,0.0,2.0,147.0
364.46,0.0,2.0,146.0
365.22,0.0,2.0,150.0
356.59,0.0,2.0,146.0
360.64,0.0,2.0,146.0
363.25,0.0,2.0,148.0
362.4500000000001,0.0,2.0,147.0
360.79,0.0,2.0,148.0
356.7,0.0,2.0,150.0
358.68,0.0,2.0,146.0
359.27,0.0,2.0,152.0
364.54,0.0,2.0,147.0
367.09,1.0,2.0,159.0
361.87,0.0,2.0,152.0
359.5,0.0,2.0,149.0
356.59000000000003,0.0,2.0,148.0
359.94,0.0,2.0,149.0
358.52000000000004,0.0,2.0,146.0
358.54,0.0,2.0,144.0
360.66,0.0,2.0,149.0
358.17,0.0,2.0,149.0
360.92,0.0,2.0,146.0
359.66,0.0,2.0,149.0
363.98,0.0,2.0,146.0
359.86,0.0,3.0,150.0
357.51,0.0,2.0,151.0
360.03000000000003,0.0,2.0,150.0
357.36,0.0,2.0,146.0
359.67999999999995,0.0,2.0,148.0
359.09,0.0,2.0,143.0
358.89,0.0,2.0,152.0
359.5,0.0,2.0,143.0
359.48,0.0,2.0,152.0
361.7,0.0,2.0,151.0
361.8,0.0,2.0,143.0
359.6,0.0,2.0,148.0
359.36,0.0,2.0,148.0
359.23,0.0,2.0,148.0
359.31,0.0,3.0,144.0
360.47,0.0,2.0,147.0
356.52000000000004,0.0,3.0,146.0
357.34,0.0,2.0,146.0
354.54,0.0,2.0,145.0
356.67,0.0,2.0,150.0
356.52,0.0,2.0,145.0
357.25,0.0,2.0,146.0
355.82000000000005,0.0,3.0,149.0
355.45000000000005,0.0,2.0,144.0
356.39,0.0,2.0,148.0
356.98,0.0,2.0,146.0
356.48,0.0,3.0,145.0
356.17,0.0,2.0,147.0
355.21000000000004,0.0,2.0,147.0
355.44,0.0,2.0,142.0
356.39,0.0,3.0,145.0
356.08,0.0,2.0,149.0
358.27,0.0,2.0,144.0
355.49,0.0,2.0,141.0
355.12,0.0,2.0,141.0
357.93,0.0,2.0,142.0
357.3,0.0,2.0,150.0
357.99,0.0,2.0,142.0
357.53,0.0,2.0,137.0
356.56,0.0,2.0,147.0
356.08,0.0,2.0,148.0
358.53000000000003,0.0,2.0,148.0
358.07000000000005,0.0,2.0,146.0
357.0,0.0,2.0,147.0
354.16,0.0,2.0,147.0
353.66,0.0,2.0,146.0
354.70000000000005,0.0,2.0,146.0
356.07,0.0,2.0,142.0
355.07,0.0,2.0,149.0
355.85,0.0,2.0,141.0
354.73,0.0,2.0,150.0
354.33,0.0,2.0,147.0
355.18,0.0,2.0,145.0
355.72,0.0,2.0,142.0
354.86,0.0,2.0,145.0
356.51,0.0,2.0,149.0
355.31,0.0,2.0,145.0
355.39000000000004,0.0,2.0,145.0
356.02000000000004,0.0,2.0,145.0
354.97,0.0,2.0,146.0
356.57,0.0,2.0,145.0
355.99,0.0,2.0,144.0
355.5,0.0,2.0,145.0
357.23999999999995,0.0,2.0,142.0
354.77,0.0,2.0,149.0
358.22,0.0,2.0,148.0
356.07,0.0,2.0,147.0
358.68,0.0,2.0,146.0
356.99,0.0,2.0,144.0
360.47,0.0,2.0,145.0
359.8,0.0,2.0,144.0
359.41,0.0,2.0,143.0
360.13,0.0,2.0,146.0
354.21000000000004,0.0,2.0,144.0
360.12,0.0,2.0,144.0
357.41,0.0,2.0,143.0
357.99,0.0,2.0,145.0
358.7,0.0,2.0,148.0
356.76,0.0,2.0,146.0
356.61,0.0,3.0,145.0
360.11,0.0,2.0,143.0
358.67,0.0,2.0,146.0
356.5,0.0,2.0,143.0
353.63,0.0,2.0,145.0
356.85,0.0,2.0,144.0
356.72,0.0,2.0,144.0
356.71000000000004,0.0,2.0,142.0
357.14,0.0,2.0,156.0
357.37,1.0,3.0,151.0
356.65,0.0,2.0,148.0
356.11,0.0,2.0,147.0
356.46,0.0,2.0,140.0
359.03000000000003,0.0,2.0,141.0
357.11,0.0,2.0,149.0
357.76,0.0,2.0,151.0
355.05,0.0,2.0,140.0
355.98,0.0,2.0,148.0
355.35,0.0,2.0,148.0
359.45000000000005,0.0,2.0,144.0
358.8,0.0,2.0,145.0
352.04,0.0,2.0,143.0
353.95,0.0,2.0,143.0
354.8,0.0,2.0,146.0
352.91,0.0,2.0,146.0
354.82,0.0,2.0,143.0
356.63,0.0,2.0,146.0
352.6,0.0,2.0,143.0
352.12,0.0,2.0,144.0
352.98,0.0,2.0,142.0
352.79,0.0,2.0,143.0
355.42,0.0,2.0,139.0
355.88,0.0,2.0,156.0
354.51,0.0,2.0,156.0
352.53,0.0,2.0,148.0
353.85,0.0,2.0,146.0
354.11,0.0,2.0,143.0
354.42,0.0,2.0,144.0
355.32,0.0,2.0,140.0
352.6,0.0,2.0,145.0
352.01000000000005,0.0,2.0,145.0
351.72,0.0,2.0,146.0
351.40000000000003,0.0,2.0,143.0
354.48,0.0,2.0,143.0
351.79999999999995,0.0,2.0,146.0
359.69000000000005,0.0,2.0,140.0
353.63,0.0,2.0,145.0
352.56,0.0,2.0,145.0
352.38,0.0,2.0,141.0
353.96,0.0,2.0,143.0
353.27000000000004,0.0,2.0,143.0
352.11,0.0,2.0,143.0
352.12,0.0,2.0,143.0
350.33000000000004,0.0,2.0,138.0
352.55,0.0,2.0,146.0
354.21,0.0,2.0,145.0
355.23,0.0,2.0,143.0
361.81,0.0,2.0,143.0
351.83000000000004,0.0,2.0,148.0
353.13,0.0,2.0,138.0
354.81,0.0,2.0,148.0
352.91,0.0,2.0,143.0
352.53,0.0,2.0,143.0
350.87,0.0,2.0,144.0
352.73,0.0,2.0,143.0
352.1,0.0,2.0,142.0
351.1,0.0,2.0,146.0
353.86,0.0,2.0,146.0
362.27,0.0,3.0,144.0
358.25,0.0,2.0,141.0
352.06,0.0,2.0,139.0
351.45000000000005,0.0,2.0,145.0
351.56,0.0,2.0,139.0
352.55,0.0,2.0,142.0
351.45,0.0,2.0,146.0
352.3,0.0,2.0,146.0
352.64000000000004,0.0,2.0,141.0
354.46000000000004,0.0,2.0,146.0
361.38,0.0,2.0,146.0
361.56,0.0,2.0,146.0
352.34000000000003,0.0,2.0,142.0
353.35,0.0,2.0,145.0
355.98,1.0,2.0,152.0
353.37,0.0,2.0,143.0
355.17999999999995,0.0,2.0,141.0
352.95,0.0,2.0,140.0
350.89,0.0,2.0,139.0
352.02,0.0,3.0,143.0
349.72,0.0,2.0,144.0
363.19,0.0,2.0,141.0
358.45,0.0,2.0,138.0
365.59,0.0,2.0,145.0
357.17,0.0,2.0,142.0
350.79,0.0,2.0,147.0
356.96000000000004,0.0,2.0,143.0
355.80999999999995,0.0,2.0,144.0
354.53000000000003,0.0,2.0,143.0
352.35,0.0,2.0,147.0
354.15,0.0,2.0,138.0
351.04,0.0,2.0,146.0
356.85,0.0,2.0,139.0
364.35,0.0,2.0,142.0
354.85,0.0,2.0,141.0
354.63,0.0,2.0,146.0
352.03,0.0,2.0,141.0
355.08000000000004,0.0,2.0,143.0
352.28,0.0,2.0,143.0
353.2,0.0,2.0,142.0
350.82,0.0,2.0,152.0
351.26,0.0,2.0,130.0
350.66,0.0,2.0,139.0
353.11,0.0,2.0,146.0
352.02,0.0,2.0,137.0
358.46000000000004,0.0,2.0,143.0
350.45000000000005,0.0,2.0,142.0
350.46,0.0,2.0,143.0
350.19,0.0,2.0,145.0
348.4,0.0,2.0,144.0
350.5,0.0,2.0,144.0
350.96000000000004,0.0,2.0,139.0
350.55999999999995,0.0,2.0,142.0
349.2,0.0,2.0,138.0
349.14000000000004,0.0,2.0,145.0
350.68,0.0,2.0,142.0
348.74,0.0,2.0,142.0
352.06,0.0,2.0,143.0
350.79,0.0,2.0,142.0
351.75,0.0,2.0,142.0
350.56,0.0,3.0,141.0
349.8,0.0,2.0,144.0
349.68,0.0,2.0,144.0
350.43,0.0,2.0,142.0
350.93,0.0,2.0,142.0
350.03000000000003,0.0,2.0,147.0
350.19,0.0,2.0,146.0
351.16,0.0,2.0,142.0
363.03,0.0,2.0,146.0
361.46,0.0,2.0,146.0
349.37,0.0,2.0,142.0
348.57,0.0,2.0,141.0
349.39000000000004,0.0,2.0,145.0
350.06,0.0,2.0,146.0
353.33,0.0,2.0,138.0
350.96,0.0,2.0,146.0
349.28000000000003,0.0,2.0,145.0
349.7,0.0,2.0,137.0
349.1,0.0,2.0,145.0
349.08,0.0,2.0,140.0
351.48,0.0,2.0,144.0
355.55,0.0,2.0,139.0
349.37,0.0,2.0,146.0
349.07,0.0,2.0,147.0
348.72,0.0,2.0,147.0
349.51,0.0,2.0,139.0
350.25,0.0,2.0,143.0
352.28,0.0,2.0,144.0
350.0,0.0,2.0,140.0
349.16,0.0,2.0,140.0
349.42,0.0,2.0,145.0
348.97,0.0,2.0,142.0
350.8,0.0,2.0,146.0
355.43,0.0,2.0,143.0
359.06,0.0,2.0,145.0
349.16,0.0,3.0,145.0
349.88,0.0,2.0,145.0
348.4,0.0,2.0,141.0
351.86,0.0,2.0,143.0
351.11,0.0,2.0,142.0
350.56,0.0,2.0,141.0
351.19,0.0,2.0,144.0
350.98,0.0,2.0,141.0
349.25,0.0,2.0,143.0
349.96,0.0,2.0,142.0
349.12,0.0,2.0,142.0
357.65,0.0,2.0,143.0
358.11,0.0,2.0,143.0
349.92,0.0,2.0,146.0
351.6,0.0,2.0,139.0
353.03000000000003,0.0,2.0,147.0
351.0,0.0,2.0,139.0
352.59,0.0,2.0,146.0
348.85,0.0,2.0,140.0
349.85,0.0,2.0,140.0
351.63,0.0,2.0,144.0
350.24,0.0,2.0,146.0
349.82,0.0,2.0,141.0
350.69,0.0,2.0,132.0
361.11,0.0,2.0,142.0
362.23,0.0,2.0,143.0
350.19,0.0,2.0,140.0
350.81,0.0,2.0,145.0
348.90000000000003,0.0,2.0,145.0
346.07,0.0,2.0,145.0
349.98,0.0,2.0,144.0
349.75,0.0,2.0,143.0
351.83000000000004,0.0,2.0,144.0
352.01,0.0,2.0,143.0
349.16,0.0,2.0,141.0
349.16,0.0,2.0,144.0
356.93,0.0,2.0,138.0
350.21,0.0,2.0,145.0
349.23,0.0,2.0,145.0
349.63,0.0,2.0,145.0
349.98,0.0,2.0,145.0
351.49,0.0,2.0,144.0
348.89000000000004,0.0,2.0,138.0
348.73,0.0,2.0,141.0
350.12,0.0,2.0,145.0
348.38,0.0,2.0,140.0
351.08,0.0,2.0,140.0
355.48,0.0,2.0,136.0
348.96000000000004,0.0,2.0,152.0
347.74,0.0,2.0,141.0
345.46000000000004,0.0,2.0,139.0
344.56,0.0,2.0,140.0
345.74,0.0,2.0,139.0
339.02,0.0,2.0,137.0
209.82,1.0,2.0,0.0
207.91,1.0,2.0,0.0
208.81,1.0,2.0,1.0
209.03,0.0,2.0,1.0
209.14,0.0,2.0,0.0
219.28,0.0,2.0,0.0
214.95,1.0,2.0,0.0
209.95,0.0,2.0,0.0
208.51,0.0,2.0,0.0
207.58,0.0,2.0,0.0
208.52,0.0,2.0,1.0
210.88,0.0,2.0,1.0
208.63,1.0,2.0,0.0
209.21,0.0,2.0,1.0
